time,pressure
3:09:06,1003.875
3:09:07,1003.875
3:09:08,1003.875
3:09:09,1003.87
3:09:10,1003.87
3:09:11,1003.872
3:09:12,1003.866
3:09:13,1003.868
3:09:14,1003.88
3:09:15,1003.863
3:09:16,1003.863
3:09:17,1003.861
3:09:18,1003.868
3:09:19,1003.863
3:09:20,1003.863
3:09:21,1003.866
3:09:22,1003.86
3:09:23,1003.858
3:09:24,1003.863
3:09:25,1003.856
3:09:26,1003.86
3:09:27,1003.853
3:09:28,1003.856
3:09:29,1003.863
3:09:30,1003.86
3:09:31,1003.86
3:09:32,1003.851
3:09:33,1003.851
3:09:34,1003.856
3:09:35,1003.858
3:09:36,1003.851
3:09:37,1003.854
3:09:38,1003.849
3:09:39,1003.856
3:09:40,1003.851
3:09:41,1003.856
3:09:42,1003.849
3:09:43,1003.847
3:09:44,1003.847
3:09:45,1003.85
3:09:46,1003.847
3:09:47,1003.847
3:09:48,1003.85
3:09:49,1003.844
3:09:50,1003.844
3:09:51,1003.844
3:09:52,1003.847
3:09:53,1003.839
3:09:54,1003.839
3:09:55,1003.838
3:09:56,1003.835
3:09:57,1003.835
3:09:58,1003.84
3:09:59,1003.838
3:10:00,1003.833
3:10:01,1003.835
3:10:02,1003.83
3:10:03,1003.833
3:10:04,1003.833
3:10:05,1003.83
3:10:06,1003.829
3:10:07,1003.833
3:10:08,1003.833
3:10:09,1003.833
3:10:10,1003.833
3:10:11,1003.826
3:10:12,1003.829
3:10:13,1003.83
3:10:14,1003.826
3:10:15,1003.829
3:10:16,1003.83
3:10:17,1003.829
3:10:18,1003.826
3:10:19,1003.826
3:10:20,1003.822
3:10:21,1003.823
3:10:22,1003.822
3:10:23,1003.822
3:10:24,1003.822
3:10:25,1003.814
3:10:26,1003.822
3:10:27,1003.826
3:10:28,1003.822
3:10:29,1003.822
3:10:30,1003.822
3:10:31,1003.814
3:10:32,1003.817
3:10:33,1003.817
3:10:34,1003.817
3:10:35,1003.81
3:10:36,1003.812
3:10:37,1003.817
3:10:38,1003.822
3:10:39,1003.817
3:10:40,1003.817
3:10:41,1003.812
3:10:42,1003.814
3:10:43,1003.812
3:10:44,1003.812
3:10:45,1003.812
3:10:46,1003.812
3:10:47,1003.812
3:10:48,1003.812
3:10:49,1003.812
3:10:50,1003.81
3:10:51,1003.81
3:10:52,1003.812
3:10:53,1003.81
3:10:54,1003.812
3:10:55,1003.81
3:10:56,1003.812
3:10:57,1003.805
3:10:58,1003.81
3:10:59,1003.81
3:11:00,1003.81
3:11:01,1003.812
3:11:02,1003.81
3:11:03,1003.812
3:11:04,1003.812
3:11:05,1003.802
3:11:06,1003.802
3:11:07,1003.81
3:11:08,1003.81
3:11:09,1003.81
3:11:10,1003.802
3:11:11,1003.81
3:11:12,1003.805
3:11:13,1003.812
3:11:14,1003.81
3:11:15,1003.81
3:11:16,1003.802
3:11:17,1003.81
3:11:18,1003.812
3:11:19,1003.81
3:11:20,1003.81
3:11:21,1003.81
3:11:22,1003.81
3:11:23,1003.81
3:11:24,1003.812
3:11:25,1003.812
3:11:26,1003.812
3:11:27,1003.807
3:11:28,1003.812
3:11:29,1003.812
3:11:30,1003.807
3:11:31,1003.807
3:11:32,1003.817
3:11:33,1003.817
3:11:34,1003.812
3:11:35,1003.812
3:11:36,1003.812
3:11:37,1003.812
3:11:38,1003.814
3:11:39,1003.812
3:11:40,1003.819
3:11:41,1003.822
3:11:42,1003.817
3:11:43,1003.823
3:11:44,1003.814
3:11:45,1003.822
3:11:46,1003.817
3:11:47,1003.826
3:11:48,1003.819
3:11:49,1003.823
3:11:50,1003.822
3:11:51,1003.823
3:11:52,1003.829
3:11:53,1003.826
3:11:54,1003.829
3:11:55,1003.829
3:11:56,1003.826
3:11:57,1003.826
3:11:58,1003.826
3:11:59,1003.826
3:12:00,1003.823
3:12:01,1003.823
3:12:02,1003.826
3:12:03,1003.826
3:12:04,1003.823
3:12:05,1003.826
3:12:06,1003.826
3:12:07,1003.823
3:12:08,1003.822
3:12:09,1003.826
3:12:10,1003.823
3:12:11,1003.829
3:12:12,1003.826
3:12:13,1003.826
3:12:14,1003.826
3:12:15,1003.822
3:12:16,1003.819
3:12:17,1003.826
3:12:18,1003.826
3:12:19,1003.829
3:12:20,1003.823
3:12:21,1003.826
3:12:22,1003.826
3:12:23,1003.826
3:12:24,1003.826
3:12:25,1003.833
3:12:26,1003.833
3:12:27,1003.833
3:12:28,1003.838
3:12:29,1003.838
3:12:30,1003.835
3:12:31,1003.838
3:12:32,1003.842
3:12:33,1003.838
3:12:34,1003.842
3:12:35,1003.844
3:12:36,1003.847
3:12:37,1003.842
3:12:38,1003.847
3:12:39,1003.85
3:12:40,1003.85
3:12:41,1003.847
3:12:42,1003.844
3:12:43,1003.85
3:12:44,1003.847
3:12:45,1003.85
3:12:46,1003.844
3:12:47,1003.847
3:12:48,1003.844
3:12:49,1003.844
3:12:50,1003.847
3:12:51,1003.842
3:12:52,1003.844
3:12:53,1003.847
3:12:54,1003.842
3:12:55,1003.842
3:12:56,1003.835
3:12:57,1003.839
3:12:58,1003.833
3:12:59,1003.833
3:13:00,1003.833
3:13:01,1003.83
3:13:02,1003.829
3:13:03,1003.833
3:13:04,1003.833
3:13:05,1003.838
3:13:06,1003.83
3:13:07,1003.83
3:13:08,1003.833
3:13:09,1003.833
3:13:10,1003.833
3:13:11,1003.829
3:13:12,1003.826
3:13:13,1003.829
3:13:14,1003.829
3:13:15,1003.819
3:13:16,1003.826
3:13:17,1003.826
3:13:18,1003.829
3:13:19,1003.826
3:13:20,1003.826
3:13:21,1003.829
3:13:22,1003.833
3:13:23,1003.829
3:13:24,1003.833
3:13:25,1003.83
3:13:26,1003.826
3:13:27,1003.83
3:13:28,1003.83
3:13:29,1003.829
3:13:30,1003.826
3:13:31,1003.829
3:13:32,1003.826
3:13:33,1003.829
3:13:34,1003.829
3:13:35,1003.826
3:13:36,1003.823
3:13:37,1003.826
3:13:38,1003.826
3:13:39,1003.814
3:13:40,1003.822
3:13:41,1003.822
3:13:42,1003.822
3:13:43,1003.823
3:13:44,1003.817
3:13:45,1003.817
3:13:46,1003.822
3:13:47,1003.817
3:13:48,1003.812
3:13:49,1003.817
3:13:50,1003.817
3:13:51,1003.817
3:13:52,1003.815
3:13:53,1003.812
3:13:54,1003.812
3:13:55,1003.817
3:13:56,1003.819
3:13:57,1003.817
3:13:58,1003.822
3:13:59,1003.814
3:14:00,1003.817
3:14:01,1003.812
3:14:02,1003.812
3:14:03,1003.812
3:14:04,1003.807
3:14:05,1003.81
3:14:06,1003.812
3:14:07,1003.812
3:14:08,1003.817
3:14:09,1003.817
3:14:10,1003.817
3:14:11,1003.817
3:14:12,1003.81
3:14:13,1003.817
3:14:14,1003.812
3:14:15,1003.819
3:14:16,1003.817
3:14:17,1003.815
3:14:18,1003.812
3:14:19,1003.817
3:14:20,1003.814
3:14:21,1003.81
3:14:22,1003.817
3:14:23,1003.817
3:14:24,1003.822
3:14:25,1003.819
3:14:26,1003.817
3:14:27,1003.817
3:14:28,1003.822
3:14:29,1003.817
3:14:30,1003.822
3:14:31,1003.817
3:14:32,1003.817
3:14:33,1003.822
3:14:34,1003.817
3:14:35,1003.812
3:14:36,1003.812
3:14:37,1003.817
3:14:38,1003.817
3:14:39,1003.812
3:14:40,1003.812
3:14:41,1003.812
3:14:42,1003.819
3:14:43,1003.81
3:14:44,1003.812
3:14:45,1003.81
3:14:46,1003.81
3:14:47,1003.805
3:14:48,1003.801
3:14:49,1003.796
3:14:50,1003.801
3:14:51,1003.801
3:14:52,1003.798
3:14:53,1003.796
3:14:54,1003.801
3:14:55,1003.796
3:14:56,1003.803
3:14:57,1003.798
3:14:58,1003.801
3:14:59,1003.796
3:15:00,1003.801
3:15:01,1003.803
3:15:02,1003.796
3:15:03,1003.796
3:15:04,1003.796
3:15:05,1003.795
3:15:06,1003.795
3:15:07,1003.793
3:15:08,1003.796
3:15:09,1003.795
3:15:10,1003.793
3:15:11,1003.789
3:15:12,1003.793
3:15:13,1003.791
3:15:14,1003.798
3:15:15,1003.793
3:15:16,1003.789
3:15:17,1003.793
3:15:18,1003.789
3:15:19,1003.795
3:15:20,1003.793
3:15:21,1003.793
3:15:22,1003.789
3:15:23,1003.789
3:15:24,1003.784
3:15:25,1003.784
3:15:26,1003.784
3:15:27,1003.78
3:15:28,1003.784
3:15:29,1003.791
3:15:30,1003.775
3:15:31,1003.775
3:15:32,1003.78
3:15:33,1003.782
3:15:34,1003.782
3:15:35,1003.777
3:15:36,1003.78
3:15:37,1003.777
3:15:38,1003.782
3:15:39,1003.777
3:15:40,1003.777
3:15:41,1003.772
3:15:42,1003.772
3:15:43,1003.777
3:15:44,1003.774
3:15:45,1003.774
3:15:46,1003.777
3:15:47,1003.774
3:15:48,1003.77
3:15:49,1003.774
3:15:50,1003.772
3:15:51,1003.774
3:15:52,1003.772
3:15:53,1003.765
3:15:54,1003.768
3:15:55,1003.772
3:15:56,1003.767
3:15:57,1003.77
3:15:58,1003.765
3:15:59,1003.77
3:16:00,1003.77
3:16:01,1003.767
3:16:02,1003.77
3:16:03,1003.774
3:16:04,1003.773
3:16:05,1003.772
3:16:06,1003.774
3:16:07,1003.775
3:16:08,1003.774
3:16:09,1003.774
3:16:10,1003.77
3:16:11,1003.772
3:16:12,1003.772
3:16:13,1003.772
3:16:14,1003.774
3:16:15,1003.772
3:16:16,1003.777
3:16:17,1003.775
3:16:18,1003.774
3:16:19,1003.774
3:16:20,1003.774
3:16:21,1003.767
3:16:22,1003.772
3:16:23,1003.777
3:16:24,1003.768
3:16:25,1003.765
3:16:26,1003.773
3:16:27,1003.77
3:16:28,1003.77
3:16:29,1003.768
3:16:30,1003.774
3:16:31,1003.77
3:16:32,1003.765
3:16:33,1003.774
3:16:34,1003.774
3:16:35,1003.772
3:16:36,1003.774
3:16:37,1003.774
3:16:38,1003.766
3:16:39,1003.768
3:16:40,1003.772
3:16:41,1003.774
3:16:42,1003.768
3:16:43,1003.768
3:16:44,1003.774
3:16:45,1003.772
3:16:46,1003.774
3:16:47,1003.774
3:16:48,1003.77
3:16:49,1003.774
3:16:50,1003.775
3:16:51,1003.782
3:16:52,1003.78
3:16:53,1003.777
3:16:54,1003.773
3:16:55,1003.78
3:16:56,1003.777
3:16:57,1003.777
3:16:58,1003.768
3:16:59,1003.77
3:17:00,1003.766
3:17:01,1003.759
3:17:02,1003.763
3:17:03,1003.761
3:17:04,1003.758
3:17:05,1003.755
3:17:06,1003.758
3:17:07,1003.758
3:17:08,1003.758
3:17:09,1003.758
3:17:10,1003.758
3:17:11,1003.751
3:17:12,1003.751
3:17:13,1003.754
3:17:14,1003.754
3:17:15,1003.754
3:17:16,1003.751
3:17:17,1003.747
3:17:18,1003.749
3:17:19,1003.756
3:17:20,1003.754
3:17:21,1003.754
3:17:22,1003.751
3:17:23,1003.745
3:17:24,1003.745
3:17:25,1003.756
3:17:26,1003.749
3:17:27,1003.749
3:17:28,1003.749
3:17:29,1003.745
3:17:30,1003.749
3:17:31,1003.749
3:17:32,1003.747
3:17:33,1003.745
3:17:34,1003.745
3:17:35,1003.74
3:17:36,1003.74
3:17:37,1003.737
3:17:38,1003.737
3:17:39,1003.738
3:17:40,1003.733
3:17:41,1003.733
3:17:42,1003.732
3:17:43,1003.728
3:17:44,1003.73
3:17:45,1003.73
3:17:46,1003.728
3:17:47,1003.732
3:17:48,1003.73
3:17:49,1003.735
3:17:50,1003.724
3:17:51,1003.726
3:17:52,1003.728
3:17:53,1003.73
3:17:54,1003.728
3:17:55,1003.726
3:17:56,1003.721
3:17:57,1003.723
3:17:58,1003.718
3:17:59,1003.714
3:18:00,1003.714
3:18:01,1003.707
3:18:02,1003.709
3:18:03,1003.714
3:18:04,1003.702
3:18:05,1003.703
3:18:06,1003.705
3:18:07,1003.703
3:18:08,1003.705
3:18:09,1003.7
3:18:10,1003.702
3:18:11,1003.705
3:18:12,1003.697
3:18:13,1003.705
3:18:14,1003.697
3:18:15,1003.695
3:18:16,1003.695
3:18:17,1003.702
3:18:18,1003.705
3:18:19,1003.705
3:18:20,1003.715
3:18:21,1003.702
3:18:22,1003.705
3:18:23,1003.709
3:18:24,1003.709
3:18:25,1003.703
3:18:26,1003.707
3:18:27,1003.709
3:18:28,1003.709
3:18:29,1003.709
3:18:30,1003.707
3:18:31,1003.707
3:18:32,1003.707
3:18:33,1003.709
3:18:34,1003.707
3:18:35,1003.707
3:18:36,1003.709
3:18:37,1003.707
3:18:38,1003.705
3:18:39,1003.709
3:18:40,1003.716
3:18:41,1003.712
3:18:42,1003.709
3:18:43,1003.714
3:18:44,1003.712
3:18:45,1003.707
3:18:46,1003.721
3:18:47,1003.718
3:18:48,1003.718
3:18:49,1003.718
3:18:50,1003.718
3:18:51,1003.723
3:18:52,1003.725
3:18:53,1003.721
3:18:54,1003.718
3:18:55,1003.721
3:18:56,1003.721
3:18:57,1003.721
3:18:58,1003.723
3:18:59,1003.721
3:19:00,1003.718
3:19:01,1003.718
3:19:02,1003.714
3:19:03,1003.725
3:19:04,1003.723
3:19:05,1003.718
3:19:06,1003.705
3:19:07,1003.705
3:19:08,1003.702
3:19:09,1003.704
3:19:10,1003.7
3:19:11,1003.688
3:19:12,1003.691
3:19:13,1003.691
3:19:14,1003.691
3:19:15,1003.689
3:19:16,1003.689
3:19:17,1003.688
3:19:18,1003.684
3:19:19,1003.681
3:19:20,1003.68
3:19:21,1003.681
3:19:22,1003.682
3:19:23,1003.684
3:19:24,1003.684
3:19:25,1003.684
3:19:26,1003.687
3:19:27,1003.677
3:19:28,1003.681
3:19:29,1003.684
3:19:30,1003.672
3:19:31,1003.684
3:19:32,1003.68
3:19:33,1003.68
3:19:34,1003.669
3:19:35,1003.675
3:19:36,1003.67
3:19:37,1003.665
3:19:38,1003.667
3:19:39,1003.668
3:19:40,1003.667
3:19:41,1003.666
3:19:42,1003.656
3:19:43,1003.656
3:19:44,1003.654
3:19:45,1003.657
3:19:46,1003.657
3:19:47,1003.659
3:19:48,1003.651
3:19:49,1003.654
3:19:50,1003.654
3:19:51,1003.647
3:19:52,1003.645
3:19:53,1003.649
3:19:54,1003.649
3:19:55,1003.642
3:19:56,1003.649
3:19:57,1003.648
3:19:58,1003.656
3:19:59,1003.647
3:20:00,1003.654
3:20:01,1003.651
3:20:02,1003.654
3:20:03,1003.646
3:20:04,1003.647
3:20:05,1003.645
3:20:06,1003.645
3:20:07,1003.649
3:20:08,1003.646
3:20:09,1003.654
3:20:10,1003.654
3:20:11,1003.654
3:20:12,1003.646
3:20:13,1003.651
3:20:14,1003.649
3:20:15,1003.649
3:20:16,1003.646
3:20:17,1003.651
3:20:18,1003.649
3:20:19,1003.642
3:20:20,1003.645
3:20:21,1003.649
3:20:22,1003.654
3:20:23,1003.654
3:20:24,1003.651
3:20:25,1003.646
3:20:26,1003.654
3:20:27,1003.649
3:20:28,1003.649
3:20:29,1003.649
3:20:30,1003.649
3:20:31,1003.649
3:20:32,1003.657
3:20:33,1003.654
3:20:34,1003.654
3:20:35,1003.657
3:20:36,1003.657
3:20:37,1003.657
3:20:38,1003.654
3:20:39,1003.654
3:20:40,1003.649
3:20:41,1003.649
3:20:42,1003.645
3:20:43,1003.64
3:20:44,1003.643
3:20:45,1003.637
3:20:46,1003.64
3:20:47,1003.64
3:20:48,1003.637
3:20:49,1003.64
3:20:50,1003.642
3:20:51,1003.64
3:20:52,1003.64
3:20:53,1003.64
3:20:54,1003.64
3:20:55,1003.637
3:20:56,1003.64
3:20:57,1003.637
3:20:58,1003.637
3:20:59,1003.633
3:21:00,1003.633
3:21:01,1003.637
3:21:02,1003.637
3:21:03,1003.633
3:21:04,1003.637
3:21:05,1003.633
3:21:06,1003.633
3:21:07,1003.63
3:21:08,1003.628
3:21:09,1003.628
3:21:10,1003.628
3:21:11,1003.628
3:21:12,1003.628
3:21:13,1003.624
3:21:14,1003.624
3:21:15,1003.626
3:21:16,1003.622
3:21:17,1003.619
3:21:18,1003.619
3:21:19,1003.619
3:21:20,1003.619
3:21:21,1003.619
3:21:22,1003.626
3:21:23,1003.624
3:21:24,1003.628
3:21:25,1003.624
3:21:26,1003.628
3:21:27,1003.635
3:21:28,1003.637
3:21:29,1003.637
3:21:30,1003.64
3:21:31,1003.637
3:21:32,1003.645
3:21:33,1003.645
3:21:34,1003.647
3:21:35,1003.645
3:21:36,1003.649
3:21:37,1003.642
3:21:38,1003.649
3:21:39,1003.649
3:21:40,1003.645
3:21:41,1003.649
3:21:42,1003.649
3:21:43,1003.645
3:21:44,1003.645
3:21:45,1003.642
3:21:46,1003.64
3:21:47,1003.645
3:21:48,1003.643
3:21:49,1003.637
3:21:50,1003.634
3:21:51,1003.637
3:21:52,1003.645
3:21:53,1003.645
3:21:54,1003.642
3:21:55,1003.646
3:21:56,1003.649
3:21:57,1003.654
3:21:58,1003.654
3:21:59,1003.651
3:22:00,1003.649
3:22:01,1003.649
3:22:02,1003.649
3:22:03,1003.645
3:22:04,1003.64
3:22:05,1003.64
3:22:06,1003.643
3:22:07,1003.64
3:22:08,1003.645
3:22:09,1003.646
3:22:10,1003.654
3:22:11,1003.654
3:22:12,1003.663
3:22:13,1003.67
3:22:14,1003.67
3:22:15,1003.675
3:22:16,1003.678
3:22:17,1003.675
3:22:18,1003.684
3:22:19,1003.685
3:22:20,1003.675
3:22:21,1003.685
3:22:22,1003.672
3:22:23,1003.672
3:22:24,1003.675
3:22:25,1003.678
3:22:26,1003.678
3:22:27,1003.682
3:22:28,1003.678
3:22:29,1003.682
3:22:30,1003.684
3:22:31,1003.687
3:22:32,1003.687
3:22:33,1003.689
3:22:34,1003.687
3:22:35,1003.682
3:22:36,1003.686
3:22:37,1003.677
3:22:38,1003.688
3:22:39,1003.689
3:22:40,1003.682
3:22:41,1003.677
3:22:42,1003.667
3:22:43,1003.673
3:22:44,1003.666
3:22:45,1003.668
3:22:46,1003.661
3:22:47,1003.664
3:22:48,1003.668
3:22:49,1003.661
3:22:50,1003.661
3:22:51,1003.661
3:22:52,1003.656
3:22:53,1003.652
3:22:54,1003.652
3:22:55,1003.643
3:22:56,1003.637
3:22:57,1003.633
3:22:58,1003.633
3:22:59,1003.631
3:23:00,1003.626
3:23:01,1003.624
3:23:02,1003.624
3:23:03,1003.622
3:23:04,1003.619
3:23:05,1003.626
3:23:06,1003.622
3:23:07,1003.622
3:23:08,1003.619
3:23:09,1003.626
3:23:10,1003.624
3:23:11,1003.624
3:23:12,1003.633
3:23:13,1003.628
3:23:14,1003.631
3:23:15,1003.631
3:23:16,1003.64
3:23:17,1003.642
3:23:18,1003.635
3:23:19,1003.635
3:23:20,1003.635
3:23:21,1003.638
3:23:22,1003.635
3:23:23,1003.633
3:23:24,1003.635
3:23:25,1003.633
3:23:26,1003.633
3:23:27,1003.642
3:23:28,1003.635
3:23:29,1003.635
3:23:30,1003.638
3:23:31,1003.635
3:23:32,1003.637
3:23:33,1003.638
3:23:34,1003.64
3:23:35,1003.64
3:23:36,1003.64
3:23:37,1003.635
3:23:38,1003.633
3:23:39,1003.626
3:23:40,1003.631
3:23:41,1003.631
3:23:42,1003.638
3:23:43,1003.642
3:23:44,1003.643
3:23:45,1003.643
3:23:46,1003.647
3:23:47,1003.647
3:23:48,1003.642
3:23:49,1003.65
3:23:50,1003.647
3:23:51,1003.652
3:23:52,1003.647
3:23:53,1003.647
3:23:54,1003.643
3:23:55,1003.64
3:23:56,1003.643
3:23:57,1003.645
3:23:58,1003.64
3:23:59,1003.643
3:24:00,1003.647
3:24:01,1003.642
3:24:02,1003.635
3:24:03,1003.633
3:24:04,1003.64
3:24:05,1003.642
3:24:06,1003.643
3:24:07,1003.643
3:24:08,1003.635
3:24:09,1003.643
3:24:10,1003.643
3:24:11,1003.647
3:24:12,1003.643
3:24:13,1003.647
3:24:14,1003.643
3:24:15,1003.643
3:24:16,1003.645
3:24:17,1003.64
3:24:18,1003.643
3:24:19,1003.642
3:24:20,1003.645
3:24:21,1003.642
3:24:22,1003.643
3:24:23,1003.643
3:24:24,1003.643
3:24:25,1003.642
3:24:26,1003.645
3:24:27,1003.643
3:24:28,1003.645
3:24:29,1003.642
3:24:30,1003.64
3:24:31,1003.643
3:24:32,1003.643
3:24:33,1003.64
3:24:34,1003.644
3:24:35,1003.647
3:24:36,1003.647
3:24:37,1003.652
3:24:38,1003.647
3:24:39,1003.652
3:24:40,1003.656
3:24:41,1003.652
3:24:42,1003.652
3:24:43,1003.654
3:24:44,1003.652
3:24:45,1003.652
3:24:46,1003.656
3:24:47,1003.658
3:24:48,1003.654
3:24:49,1003.649
3:24:50,1003.647
3:24:51,1003.645
3:24:52,1003.645
3:24:53,1003.64
3:24:54,1003.635
3:24:55,1003.642
3:24:56,1003.642
3:24:57,1003.645
3:24:58,1003.642
3:24:59,1003.645
3:25:00,1003.637
3:25:01,1003.647
3:25:02,1003.64
3:25:03,1003.65
3:25:04,1003.635
3:25:05,1003.64
3:25:06,1003.64
3:25:07,1003.637
3:25:08,1003.631
3:25:09,1003.631
3:25:10,1003.635
3:25:11,1003.642
3:25:12,1003.631
3:25:13,1003.635
3:25:14,1003.64
3:25:15,1003.635
3:25:16,1003.633
3:25:17,1003.628
3:25:18,1003.638
3:25:19,1003.629
3:25:20,1003.629
3:25:21,1003.631
3:25:22,1003.629
3:25:23,1003.626
3:25:24,1003.624
3:25:25,1003.624
3:25:26,1003.629
3:25:27,1003.619
3:25:28,1003.624
3:25:29,1003.633
3:25:30,1003.629
3:25:31,1003.626
3:25:32,1003.624
3:25:33,1003.624
3:25:34,1003.612
3:25:35,1003.617
3:25:36,1003.612
3:25:37,1003.612
3:25:38,1003.614
3:25:39,1003.624
3:25:40,1003.617
3:25:41,1003.621
3:25:42,1003.62
3:25:43,1003.621
3:25:44,1003.621
3:25:45,1003.621
3:25:46,1003.619
3:25:47,1003.621
3:25:48,1003.624
3:25:49,1003.622
3:25:50,1003.619
3:25:51,1003.612
3:25:52,1003.621
3:25:53,1003.621
3:25:54,1003.624
3:25:55,1003.624
3:25:56,1003.619
3:25:57,1003.624
3:25:58,1003.621
3:25:59,1003.621
3:26:00,1003.619
3:26:01,1003.621
3:26:02,1003.621
3:26:03,1003.621
3:26:04,1003.621
3:26:05,1003.621
3:26:06,1003.614
3:26:07,1003.617
3:26:08,1003.619
3:26:09,1003.61
3:26:10,1003.608
3:26:11,1003.612
3:26:12,1003.608
3:26:13,1003.608
3:26:14,1003.605
3:26:15,1003.605
3:26:16,1003.605
3:26:17,1003.603
3:26:18,1003.608
3:26:19,1003.6
3:26:20,1003.6
3:26:21,1003.596
3:26:22,1003.6
3:26:23,1003.599
3:26:24,1003.596
3:26:25,1003.603
3:26:26,1003.6
3:26:27,1003.605
3:26:28,1003.6
3:26:29,1003.605
3:26:30,1003.608
3:26:31,1003.605
3:26:32,1003.605
3:26:33,1003.608
3:26:34,1003.605
3:26:35,1003.608
3:26:36,1003.6
3:26:37,1003.6
3:26:38,1003.6
3:26:39,1003.6
3:26:40,1003.594
3:26:41,1003.596
3:26:42,1003.599
3:26:43,1003.596
3:26:44,1003.587
3:26:45,1003.591
3:26:46,1003.592
3:26:47,1003.587
3:26:48,1003.587
3:26:49,1003.587
3:26:50,1003.587
3:26:51,1003.587
3:26:52,1003.587
3:26:53,1003.587
3:26:54,1003.59
3:26:55,1003.587
3:26:56,1003.587
3:26:57,1003.591
3:26:58,1003.587
3:26:59,1003.59
3:27:00,1003.587
3:27:01,1003.59
3:27:02,1003.587
3:27:03,1003.587
3:27:04,1003.584
3:27:05,1003.584
3:27:06,1003.587
3:27:07,1003.587
3:27:08,1003.587
3:27:09,1003.59
3:27:10,1003.591
3:27:11,1003.591
3:27:12,1003.59
3:27:13,1003.587
3:27:14,1003.587
3:27:15,1003.587
3:27:16,1003.587
3:27:17,1003.584
3:27:18,1003.587
3:27:19,1003.59
3:27:20,1003.591
3:27:21,1003.591
3:27:22,1003.589
3:27:23,1003.59
3:27:24,1003.587
3:27:25,1003.592
3:27:26,1003.587
3:27:27,1003.587
3:27:28,1003.594
3:27:29,1003.599
3:27:30,1003.594
3:27:31,1003.59
3:27:32,1003.589
3:27:33,1003.592
3:27:34,1003.591
3:27:35,1003.59
3:27:36,1003.591
3:27:37,1003.591
3:27:38,1003.594
3:27:39,1003.587
3:27:40,1003.589
3:27:41,1003.594
3:27:42,1003.59
3:27:43,1003.592
3:27:44,1003.59
3:27:45,1003.587
3:27:46,1003.592
3:27:47,1003.587
3:27:48,1003.586
3:27:49,1003.589
3:27:50,1003.587
3:27:51,1003.587
3:27:52,1003.589
3:27:53,1003.589
3:27:54,1003.586
3:27:55,1003.582
3:27:56,1003.59
3:27:57,1003.587
3:27:58,1003.582
3:27:59,1003.587
3:28:00,1003.589
3:28:01,1003.589
3:28:02,1003.585
3:28:03,1003.582
3:28:04,1003.587
3:28:05,1003.589
3:28:06,1003.587
3:28:07,1003.591
3:28:08,1003.589
3:28:09,1003.586
3:28:10,1003.587
3:28:11,1003.594
3:28:12,1003.597
3:28:13,1003.592
3:28:14,1003.589
3:28:15,1003.587
3:28:16,1003.592
3:28:17,1003.589
3:28:18,1003.589
3:28:19,1003.586
3:28:20,1003.592
3:28:21,1003.592
3:28:22,1003.589
3:28:23,1003.589
3:28:24,1003.582
3:28:25,1003.582
3:28:26,1003.586
3:28:27,1003.59
3:28:28,1003.589
3:28:29,1003.589
3:28:30,1003.589
3:28:31,1003.589
3:28:32,1003.586
3:28:33,1003.579
3:28:34,1003.592
3:28:35,1003.589
3:28:36,1003.586
3:28:37,1003.589
3:28:38,1003.592
3:28:39,1003.592
3:28:40,1003.586
3:28:41,1003.592
3:28:42,1003.589
3:28:43,1003.586
3:28:44,1003.589
3:28:45,1003.589
3:28:46,1003.586
3:28:47,1003.589
3:28:48,1003.589
3:28:49,1003.589
3:28:50,1003.592
3:28:51,1003.582
3:28:52,1003.589
3:28:53,1003.592
3:28:54,1003.589
3:28:55,1003.589
3:28:56,1003.589
3:28:57,1003.586
3:28:58,1003.592
3:28:59,1003.589
3:29:00,1003.592
3:29:01,1003.586
3:29:02,1003.589
3:29:03,1003.589
3:29:04,1003.592
3:29:05,1003.589
3:29:06,1003.589
3:29:07,1003.586
3:29:08,1003.582
3:29:09,1003.585
3:29:10,1003.585
3:29:11,1003.585
3:29:12,1003.586
3:29:13,1003.585
3:29:14,1003.585
3:29:15,1003.582
3:29:16,1003.577
3:29:17,1003.585
3:29:18,1003.582
3:29:19,1003.582
3:29:20,1003.585
3:29:21,1003.585
3:29:22,1003.585
3:29:23,1003.585
3:29:24,1003.58
3:29:25,1003.577
3:29:26,1003.585
3:29:27,1003.582
3:29:28,1003.58
3:29:29,1003.577
3:29:30,1003.585
3:29:31,1003.582
3:29:32,1003.585
3:29:33,1003.586
3:29:34,1003.582
3:29:35,1003.585
3:29:36,1003.582
3:29:37,1003.585
3:29:38,1003.586
3:29:39,1003.582
3:29:40,1003.585
3:29:41,1003.589
3:29:42,1003.589
3:29:43,1003.585
3:29:44,1003.585
3:29:45,1003.58
3:29:46,1003.58
3:29:47,1003.585
3:29:48,1003.577
3:29:49,1003.577
3:29:50,1003.585
3:29:51,1003.58
3:29:52,1003.577
3:29:53,1003.57
3:29:54,1003.576
3:29:55,1003.576
3:29:56,1003.573
3:29:57,1003.573
3:29:58,1003.576
3:29:59,1003.576
3:30:00,1003.573
3:30:01,1003.573
3:30:02,1003.573
3:30:03,1003.57
3:30:04,1003.576
3:30:05,1003.573
3:30:06,1003.573
3:30:07,1003.573
3:30:08,1003.573
3:30:09,1003.568
3:30:10,1003.565
3:30:11,1003.568
3:30:12,1003.573
3:30:13,1003.573
3:30:14,1003.573
3:30:15,1003.57
3:30:16,1003.573
3:30:17,1003.576
